ma_kh,ngay_dat,gia_tri
KH01611,2025-07-10,207000.0
KH00334,2025-07-10,262000.0
KH00447,2025-07-10,170000.0
KH01022,2025-07-10,526000.0
KH02445,2025-07-10,136000.0
KH02310,2025-07-10,267000.0
KH00905,2025-07-10,244000.0
KH00240,2025-07-10,100000.0
KH01603,2025-07-10,32000.0
KH01376,2025-07-10,111000.0
KH01916,2025-07-10,310000.0
KH01716,2025-07-10,144000.0
KH02115,2025-07-10,500000.0
KH00579,2025-07-10,83000.0
KH01432,2025-07-10,392000.0
KH02040,2025-07-10,111000.0
KH01212,2025-07-10,99000.0
KH01707,2025-07-10,93000.0
KH00661,2025-07-10,234000.0
KH01826,2025-07-10,173000.0
KH01728,2025-07-10,168000.0
KH01480,2025-07-10,274000.0
KH00086,2025-07-10,265000.0
KH00487,2025-07-10,320000.0
KH01918,2025-07-10,15000.0
KH02272,2025-07-10,199000.0
KH00751,2025-07-10,340000.0
KH02336,2025-07-10,323000.0
KH01480,2025-07-10,81000.0
KH00084,2025-07-11,734000.0
KH01671,2025-07-11,171000.0
KH00276,2025-07-11,416000.0
KH00899,2025-07-11,175000.0
KH01072,2025-07-11,309000.0
KH00055,2025-07-11,327000.0
KH00091,2025-07-11,204000.0
KH00758,2025-07-11,366000.0
KH00478,2025-07-11,366000.0
KH01186,2025-07-11,200000.0
KH01100,2025-07-11,467000.0
KH02262,2025-07-11,88000.0
KH01854,2025-07-11,213000.0
KH01973,2025-07-11,300000.0
KH01808,2025-07-11,325000.0
KH02174,2025-07-11,77000.0
KH02296,2025-07-11,213000.0
KH01235,2025-07-11,69000.0
KH02386,2025-07-11,568000.0
KH00439,2025-07-11,340000.0
KH01265,2025-07-11,160000.0
KH01946,2025-07-11,136000.0
KH01335,2025-07-11,145000.0
KH00113,2025-07-11,237000.0
KH01265,2025-07-11,197000.0
KH01520,2025-07-11,52000.0
KH01550,2025-07-11,412000.0
KH02419,2025-07-11,592000.0
KH02179,2025-07-11,1224000.0
KH02156,2025-07-11,93000.0
KH00018,2025-07-11,140000.0
KH00913,2025-07-11,532000.0
KH01256,2025-07-11,57000.0
KH02312,2025-07-11,191000.0
KH01337,2025-07-11,375000.0
KH02092,2025-07-11,325000.0
KH01059,2025-07-11,330000.0
KH00248,2025-07-11,222000.0
KH00218,2025-07-11,63000.0
KH02428,2025-07-11,521000.0
KH01094,2025-07-11,304000.0
KH00524,2025-07-11,157000.0
KH01859,2025-07-11,320000.0
KH00228,2025-07-11,254000.0
KH01054,2025-07-11,155000.0
KH02058,2025-07-11,313000.0
KH00449,2025-07-11,142000.0
KH01546,2025-07-11,47000.0
KH01049,2025-07-11,242000.0
KH02166,2025-07-11,546000.0
KH02185,2025-07-11,90000.0
KH02210,2025-07-11,543000.0
KH00493,2025-07-11,381000.0
KH00805,2025-07-11,444000.0
KH01823,2025-07-11,53000.0
KH02039,2025-07-11,321000.0
KH01478,2025-07-11,580000.0
KH00975,2025-07-11,179000.0
KH01932,2025-07-11,461000.0
KH01103,2025-07-11,157000.0
KH00828,2025-07-11,153000.0
KH01973,2025-07-11,387000.0
KH00445,2025-07-11,129000.0
KH01780,2025-07-11,435000.0
KH00203,2025-07-11,98000.0
KH00547,2025-07-11,938000.0
KH00933,2025-07-11,32000.0
KH00794,2025-07-11,204000.0
KH02164,2025-07-11,294000.0
KH01770,2025-07-11,483000.0
KH00860,2025-07-11,398000.0
KH00778,2025-07-11,477000.0
KH00718,2025-07-11,46000.0
KH01199,2025-07-11,138000.0
KH00692,2025-07-11,123000.0
KH00611,2025-07-11,392000.0
KH02104,2025-07-11,227000.0
KH00247,2025-07-11,183000.0
KH01183,2025-07-11,239000.0
KH01609,2025-07-12,391000.0
KH01910,2025-07-12,161000.0
KH00115,2025-07-12,692000.0
KH00183,2025-07-12,881000.0
KH01342,2025-07-12,128000.0
KH00646,2025-07-12,113000.0
KH00191,2025-07-12,179000.0
KH01617,2025-07-12,94000.0
KH01172,2025-07-12,144000.0
KH02101,2025-07-12,152000.0
KH02173,2025-07-12,73000.0
KH00890,2025-07-12,56000.0
KH01475,2025-07-12,305000.0
KH01120,2025-07-12,147000.0
KH00659,2025-07-12,56000.0
KH02119,2025-07-12,494000.0
KH01727,2025-07-12,250000.0
KH02075,2025-07-12,195000.0
KH00683,2025-07-12,62000.0
KH00016,2025-07-12,44000.0
KH02310,2025-07-12,572000.0
KH00194,2025-07-12,165000.0
KH02285,2025-07-12,162000.0
KH01708,2025-07-12,255000.0
KH00785,2025-07-12,130000.0
KH00775,2025-07-12,382000.0
KH00094,2025-07-12,140000.0
KH01708,2025-07-12,361000.0
KH02487,2025-07-12,313000.0
KH00984,2025-07-12,126000.0
KH02208,2025-07-12,36000.0
KH00928,2025-07-12,992000.0
KH00681,2025-07-12,577000.0
KH00702,2025-07-12,481000.0
KH00141,2025-07-12,346000.0
KH00464,2025-07-12,553000.0
KH01975,2025-07-12,1032000.0
KH01181,2025-07-12,1124000.0
KH01412,2025-07-12,103000.0
KH01561,2025-07-12,316000.0
KH02321,2025-07-12,188000.0
KH01988,2025-07-12,442000.0
KH01367,2025-07-12,817000.0
KH01465,2025-07-12,265000.0
KH02096,2025-07-12,169000.0
KH00386,2025-07-12,396000.0
KH00565,2025-07-12,353000.0
KH02418,2025-07-12,145000.0
KH02023,2025-07-12,86000.0
KH01749,2025-07-12,497000.0
KH02345,2025-07-12,231000.0
KH02473,2025-07-12,165000.0
KH01058,2025-07-12,252000.0
KH02060,2025-07-12,377000.0
KH02300,2025-07-12,44000.0
KH01747,2025-07-12,106000.0
KH00089,2025-07-12,112000.0
KH01402,2025-07-12,212000.0
KH00656,2025-07-12,153000.0
KH01170,2025-07-12,331000.0
KH02028,2025-07-12,167000.0
KH02365,2025-07-12,184000.0
KH00571,2025-07-12,87000.0
KH01192,2025-07-12,828000.0
KH00059,2025-07-12,292000.0
KH01525,2025-07-12,39000.0
KH00967,2025-07-12,144000.0
KH00088,2025-07-13,139000.0
KH02108,2025-07-13,203000.0
KH00647,2025-07-13,225000.0
KH02017,2025-07-13,413000.0
KH01172,2025-07-13,85000.0
KH01123,2025-07-13,223000.0
KH02266,2025-07-13,251000.0
KH01186,2025-07-13,136000.0
KH00130,2025-07-13,658000.0
KH00525,2025-07-13,437000.0
KH02014,2025-07-13,213000.0
KH00134,2025-07-13,448000.0
KH01465,2025-07-13,114000.0
KH00169,2025-07-13,302000.0
KH00530,2025-07-13,309000.0
KH00873,2025-07-13,298000.0
KH01565,2025-07-13,56000.0
KH01837,2025-07-13,316000.0
KH00259,2025-07-13,257000.0
KH00658,2025-07-13,314000.0
KH01077,2025-07-13,49000.0
KH01576,2025-07-13,157000.0
KH00040,2025-07-13,157000.0
KH01822,2025-07-13,199000.0
KH00365,2025-07-13,374000.0
KH00769,2025-07-13,175000.0
KH01122,2025-07-13,269000.0
KH01333,2025-07-13,359000.0
KH02439,2025-07-13,115000.0
KH00331,2025-07-13,229000.0
KH01142,2025-07-13,116000.0
KH02176,2025-07-13,188000.0
KH01789,2025-07-13,155000.0
KH00546,2025-07-13,176000.0
KH02318,2025-07-13,360000.0
KH01361,2025-07-13,565000.0
KH01170,2025-07-13,127000.0
KH00172,2025-07-13,389000.0
KH01283,2025-07-13,318000.0
KH00427,2025-07-13,224000.0
KH01806,2025-07-13,230000.0
KH02191,2025-07-13,142000.0
KH02091,2025-07-13,502000.0
KH01260,2025-07-13,160000.0
KH00687,2025-07-13,44000.0
KH01042,2025-07-13,2295000.0
KH01994,2025-07-13,372000.0
KH02374,2025-07-13,819000.0
KH01807,2025-07-13,219000.0
KH01734,2025-07-13,397000.0
KH01580,2025-07-13,79000.0
KH01090,2025-07-13,602000.0
KH00768,2025-07-13,341000.0
KH00588,2025-07-13,330000.0
KH01795,2025-07-13,161000.0
KH01122,2025-07-13,116000.0
KH02307,2025-07-13,245000.0
KH00624,2025-07-13,388000.0
KH01382,2025-07-13,210000.0
KH00500,2025-07-13,543000.0
KH01513,2025-07-13,167000.0
KH01270,2025-07-13,741000.0
KH00559,2025-07-13,315000.0
KH00159,2025-07-13,110000.0
KH00532,2025-07-13,157000.0
KH01777,2025-07-13,72000.0
KH01247,2025-07-13,139000.0
KH01815,2025-07-13,306000.0
KH01457,2025-07-13,132000.0
KH02138,2025-07-13,351000.0
KH01882,2025-07-13,176000.0
KH01614,2025-07-13,64000.0
KH01146,2025-07-13,188000.0
KH01611,2025-07-13,273000.0
KH00976,2025-07-13,863000.0
KH00334,2025-07-14,151000.0
KH00487,2025-07-14,228000.0
KH02176,2025-07-14,468000.0
KH00528,2025-07-14,54000.0
KH01888,2025-07-14,200000.0
KH01040,2025-07-14,101000.0
KH01807,2025-07-14,117000.0
KH00889,2025-07-14,1086000.0
KH01700,2025-07-14,269000.0
KH01987,2025-07-14,145000.0
KH00278,2025-07-14,160000.0
KH02305,2025-07-14,52000.0
KH01908,2025-07-14,28000.0
KH00036,2025-07-14,117000.0
KH01261,2025-07-14,328000.0
KH02319,2025-07-14,262000.0
KH01353,2025-07-14,219000.0
KH00640,2025-07-14,47000.0
KH02453,2025-07-14,162000.0
KH00510,2025-07-14,58000.0
KH00491,2025-07-14,278000.0
KH01663,2025-07-14,281000.0
KH02015,2025-07-14,113000.0
KH00061,2025-07-14,98000.0
KH01036,2025-07-14,333000.0
KH02183,2025-07-14,321000.0
KH01458,2025-07-14,195000.0
KH02174,2025-07-14,130000.0
KH02450,2025-07-14,434000.0
KH01736,2025-07-14,120000.0
KH02247,2025-07-14,363000.0
KH02058,2025-07-14,633000.0
KH01528,2025-07-14,255000.0
KH00168,2025-07-14,82000.0
KH00234,2025-07-14,126000.0
KH00033,2025-07-14,109000.0
KH01437,2025-07-14,404000.0
KH01159,2025-07-14,130000.0
KH00523,2025-07-14,446000.0
KH01677,2025-07-14,405000.0
KH01118,2025-07-14,176000.0
KH00544,2025-07-14,165000.0
KH02362,2025-07-14,252000.0
KH01265,2025-07-14,119000.0
KH01060,2025-07-14,172000.0
KH01075,2025-07-14,229000.0
KH02227,2025-07-14,14000.0
KH00262,2025-07-14,97000.0
KH01077,2025-07-14,181000.0
KH00535,2025-07-14,345000.0
KH02293,2025-07-14,273000.0
KH01915,2025-07-14,238000.0
KH02100,2025-07-14,124000.0
KH01392,2025-07-14,67000.0
KH01188,2025-07-14,812000.0
KH01862,2025-07-14,319000.0
KH02339,2025-07-14,726000.0
KH00167,2025-07-14,99000.0
KH02002,2025-07-14,407000.0
KH01744,2025-07-14,78000.0
KH01999,2025-07-14,263000.0
KH01067,2025-07-14,177000.0
KH02153,2025-07-14,235000.0
KH02141,2025-07-14,272000.0
KH01777,2025-07-14,162000.0
KH01288,2025-07-14,369000.0
KH02300,2025-07-14,155000.0
KH00728,2025-07-14,203000.0
KH01327,2025-07-14,2548000.0
KH02152,2025-07-14,269000.0
KH02045,2025-07-14,387000.0
KH01398,2025-07-14,915000.0
KH00346,2025-07-14,76000.0
KH00808,2025-07-14,88000.0
KH00636,2025-07-14,2022000.0
KH01932,2025-07-14,292000.0
KH01789,2025-07-14,74000.0
KH01146,2025-07-14,106000.0
KH02310,2025-07-14,157000.0
KH00448,2025-07-14,259000.0
KH01185,2025-07-14,598000.0
KH01909,2025-07-14,156000.0
KH01012,2025-07-14,122000.0
KH01395,2025-07-14,246000.0
KH02183,2025-07-14,499000.0
KH02105,2025-07-14,739000.0
KH00317,2025-07-14,163000.0
KH00242,2025-07-14,130000.0
KH00889,2025-07-14,330000.0
KH00308,2025-07-14,102000.0
KH00278,2025-07-14,301000.0
KH01278,2025-07-14,46000.0
KH00478,2025-07-14,245000.0
KH00625,2025-07-14,130000.0
KH00542,2025-07-14,207000.0
KH00341,2025-07-14,58000.0
KH02248,2025-07-14,91000.0
KH02406,2025-07-15,170000.0
KH02340,2025-07-15,158000.0
KH00804,2025-07-15,236000.0
KH01105,2025-07-15,228000.0
KH00341,2025-07-15,68000.0
KH00227,2025-07-15,306000.0
KH00606,2025-07-15,195000.0
KH01978,2025-07-15,333000.0
KH01351,2025-07-15,137000.0
KH02278,2025-07-15,126000.0
KH00423,2025-07-15,117000.0
KH02454,2025-07-15,425000.0
KH02367,2025-07-15,230000.0
KH00101,2025-07-15,139000.0
KH02204,2025-07-15,197000.0
KH01666,2025-07-15,79000.0
KH02189,2025-07-15,424000.0
KH01045,2025-07-15,53000.0
KH01761,2025-07-15,368000.0
KH01084,2025-07-15,187000.0
KH01431,2025-07-15,179000.0
KH00832,2025-07-15,152000.0
KH02357,2025-07-15,449000.0
KH00213,2025-07-15,459000.0
KH00005,2025-07-15,224000.0
KH00187,2025-07-15,105000.0
KH02292,2025-07-15,88000.0
KH00886,2025-07-15,175000.0
KH01937,2025-07-15,278000.0
KH01345,2025-07-15,297000.0
KH01782,2025-07-15,188000.0
KH00649,2025-07-15,270000.0
KH00653,2025-07-15,1255000.0
KH02259,2025-07-15,283000.0
KH02115,2025-07-15,44000.0
KH00681,2025-07-15,106000.0
KH01595,2025-07-15,277000.0
KH01863,2025-07-15,128000.0
KH02166,2025-07-15,586000.0
KH01882,2025-07-15,144000.0
KH01456,2025-07-15,254000.0
KH00359,2025-07-15,295000.0
KH00948,2025-07-15,426000.0
KH00965,2025-07-15,78000.0
KH01086,2025-07-15,99000.0
KH02213,2025-07-15,354000.0
KH00577,2025-07-15,111000.0
KH01207,2025-07-15,427000.0
KH00746,2025-07-15,212000.0
KH01214,2025-07-15,86000.0
KH02433,2025-07-15,154000.0
KH01404,2025-07-15,316000.0
KH01248,2025-07-15,18000.0
KH00056,2025-07-15,495000.0
KH01737,2025-07-15,95000.0
KH00832,2025-07-15,60000.0
KH01550,2025-07-15,953000.0
KH00261,2025-07-15,66000.0
KH01014,2025-07-15,272000.0
KH02473,2025-07-15,240000.0
KH00786,2025-07-15,184000.0
KH01411,2025-07-15,269000.0
KH01388,2025-07-15,505000.0
KH01201,2025-07-15,140000.0
KH00599,2025-07-15,68000.0
KH01293,2025-07-15,1123000.0
KH00624,2025-07-15,370000.0
KH01864,2025-07-15,47000.0
KH01577,2025-07-15,422000.0
KH00629,2025-07-15,44000.0
KH00410,2025-07-15,325000.0
KH01613,2025-07-15,115000.0
KH01149,2025-07-15,280000.0
KH00490,2025-07-15,150000.0
KH00357,2025-07-15,575000.0
KH01627,2025-07-15,254000.0
KH01373,2025-07-15,174000.0
KH00204,2025-07-15,291000.0
KH02362,2025-07-15,122000.0
KH00094,2025-07-15,332000.0
KH01877,2025-07-15,404000.0
KH02066,2025-07-15,416000.0
KH00458,2025-07-15,99000.0
KH00142,2025-07-15,220000.0
KH00290,2025-07-15,106000.0
KH02465,2025-07-16,210000.0
KH00849,2025-07-16,323000.0
KH01451,2025-07-16,995000.0
KH00922,2025-07-16,83000.0
KH01834,2025-07-16,271000.0
KH01782,2025-07-16,387000.0
KH01785,2025-07-16,48000.0
KH01695,2025-07-16,362000.0
KH01053,2025-07-16,172000.0
KH01288,2025-07-16,207000.0
KH00316,2025-07-16,70000.0
KH02109,2025-07-16,119000.0
KH00222,2025-07-16,30000.0
KH00953,2025-07-16,144000.0
KH00642,2025-07-16,510000.0
KH02014,2025-07-16,387000.0
KH01053,2025-07-16,96000.0
KH01202,2025-07-16,194000.0
KH02216,2025-07-16,269000.0
KH00733,2025-07-16,123000.0
KH02129,2025-07-16,204000.0
KH00176,2025-07-16,359000.0
KH00154,2025-07-16,80000.0
KH01747,2025-07-16,390000.0
KH02329,2025-07-16,279000.0
KH02424,2025-07-16,105000.0
KH01376,2025-07-16,107000.0
KH01058,2025-07-16,26000.0
KH00575,2025-07-16,76000.0
KH01362,2025-07-16,280000.0
KH02227,2025-07-16,516000.0
KH02003,2025-07-16,492000.0
KH00451,2025-07-16,189000.0
KH02061,2025-07-16,376000.0
KH00055,2025-07-16,266000.0
KH00139,2025-07-16,288000.0
KH01239,2025-07-16,69000.0
KH00151,2025-07-16,524000.0
KH00458,2025-07-16,88000.0
KH00645,2025-07-16,39000.0
KH02354,2025-07-16,301000.0
KH00036,2025-07-16,353000.0
KH00170,2025-07-16,112000.0
KH01656,2025-07-16,184000.0
KH00588,2025-07-16,164000.0
KH00500,2025-07-16,184000.0
KH00514,2025-07-16,64000.0
KH02061,2025-07-16,1348000.0
KH00360,2025-07-16,365000.0
KH00578,2025-07-16,214000.0
KH00557,2025-07-16,104000.0
KH01829,2025-07-16,110000.0
KH01474,2025-07-16,1556000.0
KH01390,2025-07-16,166000.0
KH00278,2025-07-16,176000.0
KH00661,2025-07-16,528000.0
KH00093,2025-07-16,121000.0
KH00195,2025-07-16,349000.0
KH02268,2025-07-16,90000.0
KH01359,2025-07-16,120000.0
KH01012,2025-07-16,287000.0
KH00992,2025-07-16,117000.0
KH00690,2025-07-16,160000.0
KH02284,2025-07-16,257000.0
KH01532,2025-07-16,157000.0
KH01270,2025-07-16,157000.0
KH01056,2025-07-16,379000.0
KH01437,2025-07-16,227000.0
KH01733,2025-07-16,446000.0
KH01193,2025-07-16,209000.0
KH00884,2025-07-16,89000.0
KH00353,2025-07-16,94000.0
KH02355,2025-07-16,353000.0
KH01023,2025-07-16,120000.0
KH01891,2025-07-16,161000.0
KH02453,2025-07-16,23000.0
KH00397,2025-07-16,715000.0
KH01815,2025-07-16,120000.0
KH02174,2025-07-16,226000.0
KH02113,2025-07-16,188000.0
KH00862,2025-07-16,78000.0
KH02495,2025-07-16,119000.0
KH02167,2025-07-16,335000.0
KH00546,2025-07-16,659000.0
KH01967,2025-07-16,93000.0
KH01288,2025-07-16,273000.0
KH00654,2025-07-16,88000.0
KH01036,2025-07-16,316000.0
KH00460,2025-07-16,302000.0
KH00055,2025-07-16,192000.0
KH01835,2025-07-16,260000.0
KH01479,2025-07-17,267000.0
KH01693,2025-07-17,230000.0
KH00125,2025-07-17,108000.0
KH00729,2025-07-17,581000.0
KH00114,2025-07-17,63000.0
KH00046,2025-07-17,591000.0
KH00628,2025-07-17,244000.0
KH01770,2025-07-17,264000.0
KH01647,2025-07-17,364000.0
KH00037,2025-07-17,74000.0
KH00048,2025-07-17,236000.0
KH01525,2025-07-17,106000.0
KH00659,2025-07-17,407000.0
KH01829,2025-07-17,328000.0
KH01437,2025-07-17,184000.0
KH01181,2025-07-17,141000.0
KH00896,2025-07-17,168000.0
KH00592,2025-07-17,109000.0
KH01038,2025-07-17,344000.0
KH01558,2025-07-17,323000.0
KH00251,2025-07-17,147000.0
KH01748,2025-07-17,227000.0
KH01341,2025-07-17,43000.0
KH00218,2025-07-17,183000.0
KH00681,2025-07-17,62000.0
KH01426,2025-07-17,225000.0
KH02473,2025-07-17,211000.0
KH00106,2025-07-17,840000.0
KH02375,2025-07-17,1193000.0
KH01402,2025-07-17,244000.0
KH00929,2025-07-17,229000.0
KH02094,2025-07-17,307000.0
KH00546,2025-07-17,75000.0
KH00270,2025-07-17,601000.0
KH01066,2025-07-17,69000.0
KH00825,2025-07-17,924000.0
KH00686,2025-07-17,159000.0
KH01912,2025-07-17,141000.0
KH01550,2025-07-17,394000.0
KH00398,2025-07-17,441000.0
KH00078,2025-07-17,107000.0
KH02408,2025-07-17,308000.0
KH02240,2025-07-17,27000.0
KH00780,2025-07-17,97000.0
KH01118,2025-07-17,102000.0
KH00071,2025-07-17,134000.0
KH02284,2025-07-17,109000.0
KH00633,2025-07-17,119000.0
KH00801,2025-07-17,968000.0
KH00801,2025-07-17,173000.0
KH00328,2025-07-17,98000.0
KH02321,2025-07-17,411000.0
KH01654,2025-07-17,169000.0
KH02038,2025-07-17,133000.0
KH01974,2025-07-17,249000.0
KH00942,2025-07-17,115000.0
KH00049,2025-07-17,48000.0
KH01766,2025-07-17,569000.0
KH01494,2025-07-17,199000.0
KH00957,2025-07-17,292000.0
KH00596,2025-07-17,355000.0
KH00770,2025-07-17,69000.0
KH01217,2025-07-17,135000.0
KH00111,2025-07-17,193000.0
KH01114,2025-07-17,415000.0
KH00648,2025-07-17,217000.0
KH02244,2025-07-17,40000.0
KH01321,2025-07-17,239000.0
KH00280,2025-07-17,471000.0
KH00661,2025-07-17,398000.0
KH00174,2025-07-17,296000.0
KH00179,2025-07-17,153000.0
KH02335,2025-07-17,209000.0
KH01334,2025-07-17,189000.0
KH00799,2025-07-17,93000.0
KH02049,2025-07-17,104000.0
KH01555,2025-07-17,123000.0
KH00382,2025-07-17,120000.0
KH01122,2025-07-17,123000.0
KH01933,2025-07-17,94000.0
KH01458,2025-07-17,208000.0
KH02403,2025-07-17,139000.0
KH02130,2025-07-17,485000.0
KH02266,2025-07-17,327000.0
KH00678,2025-07-17,136000.0
KH00009,2025-07-17,486000.0
KH02389,2025-07-17,179000.0
KH01729,2025-07-18,195000.0
KH00606,2025-07-18,466000.0
KH02125,2025-07-18,879000.0
KH01561,2025-07-18,222000.0
KH02463,2025-07-18,38000.0
KH02248,2025-07-18,37000.0
KH01604,2025-07-18,149000.0
KH01495,2025-07-18,72000.0
KH00616,2025-07-18,45000.0
KH01169,2025-07-18,56000.0
KH01092,2025-07-18,1722000.0
KH00957,2025-07-18,208000.0
KH02285,2025-07-18,735000.0
KH00204,2025-07-18,1623000.0
KH00424,2025-07-18,123000.0
KH00009,2025-07-18,101000.0
KH01516,2025-07-18,569000.0
KH00432,2025-07-18,47000.0
KH01996,2025-07-18,308000.0
KH01899,2025-07-18,297000.0
KH01211,2025-07-18,428000.0
KH00915,2025-07-18,364000.0
KH01543,2025-07-18,51000.0
KH01942,2025-07-18,94000.0
KH01820,2025-07-18,818000.0
KH00688,2025-07-18,361000.0
KH00653,2025-07-18,210000.0
KH02067,2025-07-18,849000.0
KH02250,2025-07-18,286000.0
KH01135,2025-07-18,981000.0
KH00398,2025-07-18,156000.0
KH02220,2025-07-18,213000.0
KH01144,2025-07-18,119000.0
KH02209,2025-07-18,112000.0
KH01360,2025-07-18,425000.0
KH00352,2025-07-18,98000.0
KH01780,2025-07-18,288000.0
KH02173,2025-07-18,69000.0
KH00734,2025-07-18,391000.0
KH00850,2025-07-18,627000.0
KH00079,2025-07-18,293000.0
KH00223,2025-07-18,80000.0
KH01628,2025-07-18,110000.0
KH00882,2025-07-18,119000.0
KH00308,2025-07-18,304000.0
KH02320,2025-07-18,732000.0
KH02367,2025-07-18,161000.0
KH00673,2025-07-18,203000.0
KH01404,2025-07-18,211000.0
KH00634,2025-07-18,1640000.0
KH00566,2025-07-18,212000.0
KH02205,2025-07-18,257000.0
KH02166,2025-07-18,240000.0
KH01090,2025-07-18,23000.0
KH00539,2025-07-18,210000.0
KH01450,2025-07-18,79000.0
KH01786,2025-07-18,359000.0
KH01695,2025-07-18,353000.0
KH00707,2025-07-18,425000.0
KH00027,2025-07-18,181000.0
KH01668,2025-07-18,260000.0
KH00884,2025-07-18,40000.0
KH00519,2025-07-18,348000.0
KH01073,2025-07-18,162000.0
KH00860,2025-07-18,455000.0
KH00663,2025-07-18,140000.0
KH00051,2025-07-18,85000.0
KH02056,2025-07-18,238000.0
KH01337,2025-07-18,1176000.0
KH01415,2025-07-18,354000.0
KH01714,2025-07-18,103000.0
KH02228,2025-07-18,84000.0
KH02402,2025-07-18,164000.0
KH00340,2025-07-18,215000.0
KH00978,2025-07-18,139000.0
KH00954,2025-07-18,150000.0
KH02223,2025-07-19,182000.0
KH01942,2025-07-19,229000.0
KH00145,2025-07-19,138000.0
KH01307,2025-07-19,97000.0
KH02358,2025-07-19,481000.0
KH00049,2025-07-19,266000.0
KH01967,2025-07-19,87000.0
KH00382,2025-07-19,247000.0
KH01780,2025-07-19,287000.0
KH00397,2025-07-19,634000.0
KH00933,2025-07-19,287000.0
KH00154,2025-07-19,340000.0
KH01937,2025-07-19,159000.0
KH01601,2025-07-19,127000.0
KH02130,2025-07-19,975000.0
KH02145,2025-07-19,200000.0
KH01350,2025-07-19,151000.0
KH00139,2025-07-19,262000.0
KH00461,2025-07-19,227000.0
KH00170,2025-07-19,294000.0
KH02251,2025-07-19,277000.0
KH01629,2025-07-19,132000.0
KH02118,2025-07-19,860000.0
KH01565,2025-07-19,93000.0
KH00402,2025-07-19,159000.0
KH01495,2025-07-19,193000.0
KH01377,2025-07-19,74000.0
KH00683,2025-07-19,192000.0
KH00673,2025-07-19,1330000.0
KH01851,2025-07-19,169000.0
KH00219,2025-07-19,116000.0
KH01539,2025-07-19,564000.0
KH02050,2025-07-19,219000.0
KH01426,2025-07-19,85000.0
KH01257,2025-07-19,120000.0
KH00619,2025-07-19,217000.0
KH00408,2025-07-19,112000.0
KH01826,2025-07-19,110000.0
KH01402,2025-07-19,106000.0
KH01675,2025-07-19,74000.0
KH01341,2025-07-19,246000.0
KH00548,2025-07-19,612000.0
KH00047,2025-07-19,121000.0
KH02327,2025-07-19,978000.0
KH00398,2025-07-19,49000.0
KH01694,2025-07-19,439000.0
KH00533,2025-07-19,147000.0
KH00099,2025-07-19,261000.0
KH01719,2025-07-19,107000.0
KH01701,2025-07-19,275000.0
KH00548,2025-07-19,155000.0
KH02272,2025-07-19,528000.0
KH01475,2025-07-19,162000.0
KH00516,2025-07-19,448000.0
KH00386,2025-07-19,171000.0
KH02007,2025-07-19,121000.0
KH00275,2025-07-19,127000.0
KH01804,2025-07-19,680000.0
KH01579,2025-07-19,279000.0
KH00007,2025-07-19,609000.0
KH00037,2025-07-19,352000.0
KH00224,2025-07-19,24000.0
KH00420,2025-07-19,512000.0
KH02223,2025-07-19,144000.0
KH01505,2025-07-19,122000.0
KH00651,2025-07-19,78000.0
KH02348,2025-07-19,855000.0
KH00809,2025-07-19,182000.0
KH01352,2025-07-19,104000.0
KH01706,2025-07-19,359000.0
KH00660,2025-07-19,243000.0
KH02442,2025-07-19,589000.0
KH00688,2025-07-19,259000.0
KH01944,2025-07-19,84000.0
KH00711,2025-07-19,308000.0
KH00259,2025-07-19,1165000.0
KH02402,2025-07-19,163000.0
KH01987,2025-07-19,142000.0
KH00027,2025-07-19,171000.0
KH01520,2025-07-19,185000.0
KH02037,2025-07-19,110000.0
KH00390,2025-07-19,154000.0
KH02390,2025-07-19,313000.0
KH02315,2025-07-19,543000.0
KH01016,2025-07-19,125000.0
KH00510,2025-07-19,274000.0
KH00713,2025-07-19,165000.0
KH02150,2025-07-19,1703000.0
KH00683,2025-07-20,72000.0
KH01889,2025-07-20,147000.0
KH02083,2025-07-20,155000.0
KH01768,2025-07-20,78000.0
KH01835,2025-07-20,229000.0
KH01577,2025-07-20,149000.0
KH01506,2025-07-20,137000.0
KH01062,2025-07-20,202000.0
KH00647,2025-07-20,196000.0
KH01111,2025-07-20,220000.0
KH02292,2025-07-20,168000.0
KH01538,2025-07-20,91000.0
KH01016,2025-07-20,41000.0
KH00475,2025-07-20,1002000.0
KH02062,2025-07-20,72000.0
KH01201,2025-07-20,106000.0
KH01976,2025-07-20,121000.0
KH00753,2025-07-20,157000.0
KH00750,2025-07-20,429000.0
KH01550,2025-07-20,123000.0
KH01853,2025-07-20,175000.0
KH00315,2025-07-20,485000.0
